Test 2.1/2.1 RVO2 Three agent crossing-trayectorias
(-0.3500, -9.9700)
(0.0000, 3.0000)
(0.3500, -9.9700)
(0.0000, 3.0000)
(0.0000, 9.9700)
(0.0000, -3.0000)
(-0.3500, -9.9400)
(0.0000, 3.0000)
(0.3500, -9.9400)
(0.0000, 3.0000)
(0.0000, 9.9400)
(0.0000, -3.0000)
(-0.3500, -9.9100)
(0.0000, 3.0000)
(0.3500, -9.9100)
(0.0000, 3.0000)
(0.0000, 9.9100)
(0.0000, -3.0000)
(-0.3500, -9.8800)
(0.0000, 3.0000)
(0.3500, -9.8800)
(0.0000, 3.0000)
(0.0000, 9.8800)
(0.0000, -3.0000)
(-0.3500, -9.8500)
(0.0000, 3.0000)
(0.3500, -9.8500)
(0.0000, 3.0000)
(0.0000, 9.8500)
(0.0000, -3.0000)
(-0.3500, -9.8200)
(0.0000, 3.0000)
(0.3500, -9.8200)
(0.0000, 3.0000)
(0.0000, 9.8200)
(0.0000, -3.0000)
(-0.3500, -9.7900)
(0.0000, 3.0000)
(0.3500, -9.7900)
(0.0000, 3.0000)
(0.0000, 9.7900)
(0.0000, -3.0000)
(-0.3500, -9.7600)
(0.0000, 3.0000)
(0.3500, -9.7600)
(0.0000, 3.0000)
(0.0000, 9.7600)
(0.0000, -3.0000)
(-0.3500, -9.7300)
(0.0000, 3.0000)
(0.3500, -9.7300)
(0.0000, 3.0000)
(0.0000, 9.7300)
(0.0000, -3.0000)
(-0.3500, -9.7000)
(0.0000, 3.0000)
(0.3500, -9.7000)
(0.0000, 3.0000)
(0.0000, 9.7000)
(0.0000, -3.0000)
(-0.3500, -9.6700)
(0.0000, 3.0000)
(0.3500, -9.6700)
(0.0000, 3.0000)
(0.0000, 9.6700)
(0.0000, -3.0000)
(-0.3500, -9.6400)
(0.0000, 3.0000)
(0.3500, -9.6400)
(0.0000, 3.0000)
(0.0000, 9.6400)
(0.0000, -3.0000)
(-0.3500, -9.6100)
(0.0000, 3.0000)
(0.3500, -9.6100)
(0.0000, 3.0000)
(0.0000, 9.6100)
